user_id_hash,nick_name_alias,signature_cnt,total_funding_count,follower_cnt,following_cnt,is_premium_member,active_user,interest_keywords
u_aeb6cc655852,익명의 서포터 3751,8,1,11,6,False,True,여행·레저|스포츠·모빌리티|교육·키즈|패션·잡화·뷰티
u_b999ec56f89a,익명의 서포터 9620,2,1,1,7,False,True,스킨케어|여행·레저
u_95e349aa473d,익명의 서포터 4416,6,0,11,6,False,True,교육·키즈
u_a0e385e74fda,익명의 서포터 7709,5,2,5,12,False,True,여행·레저|교육·키즈|홈리빙·디자인소품
u_f14f19b2c1ef,익명의 서포터 9591,5,0,8,3,False,True,푸드|테크·가전|스포츠·모빌리티|홈리빙·디자인소품
u_93bd90f9cec5,익명의 서포터 8057,7,1,10,4,False,True,반려동물
u_ef1444579ce3,익명의 서포터 5701,7,1,24,5,False,True,패션·잡화·뷰티|푸드
u_d538b8c739e7,익명의 서포터 5261,4,4,8,7,True,False,반려동물|출판
u_e5cd8a705d1f,익명의 서포터 2635,3,0,19,2,False,True,스킨케어|패션·잡화·뷰티
u_47678c521aa3,익명의 서포터 6745,2,3,21,7,True,True,출판
u_bc75440c0468,익명의 서포터 6562,3,1,11,2,False,False,테크·가전|스포츠·모빌리티
u_a7566f1c4882,익명의 서포터 7452,2,1,7,4,False,True,푸드|교육·키즈
u_39054e820c47,익명의 서포터 1900,4,13,9,11,False,True,패션·잡화·뷰티|반려동물|출판|스킨케어
u_0ab177c760d5,익명의 서포터 19,1,2,20,5,False,True,반려동물|여행·레저
u_4239a4763425,익명의 서포터 7570,6,0,6,4,False,True,스킨케어|푸드
u_c28b60151248,익명의 서포터 3074,5,0,21,10,False,True,반려동물|교육·키즈
u_e8ff4928bb2d,익명의 서포터 8168,3,0,22,12,True,True,푸드|출판
u_5ca593bf3489,익명의 서포터 7243,4,3,8,2,False,True,스킨케어
u_333660e773e6,익명의 서포터 8999,3,1,4,2,False,False,교육·키즈|스포츠·모빌리티|출판
u_087f9677794a,익명의 서포터 4720,7,0,11,10,True,True,홈리빙·디자인소품
u_4d2a4f88a0ef,익명의 서포터 1990,4,2,9,7,False,True,테크·가전|푸드
u_b75e9a1673fe,익명의 서포터 3921,3,1,13,0,False,True,교육·키즈|스킨케어
u_acb80bf5cc5a,익명의 서포터 5092,4,2,13,2,False,False,홈리빙·디자인소품
u_48097223f55a,익명의 서포터 6685,6,1,20,10,False,True,푸드|교육·키즈|여행·레저
u_7c09d5e13da9,익명의 서포터 7561,7,2,6,5,False,True,패션·잡화·뷰티|스포츠·모빌리티|홈리빙·디자인소품
u_d62c6ee13be1,익명의 서포터 8338,6,2,19,5,False,True,패션·잡화·뷰티|공연·컬쳐|푸드|출판
u_6d77aa3150c0,익명의 서포터 7737,7,4,16,1,False,True,스포츠·모빌리티|테크·가전|푸드
u_0504e3de485c,익명의 서포터 9032,2,3,16,13,False,True,공연·컬쳐|푸드
u_3a5ba42ba05b,익명의 서포터 3123,5,3,23,2,False,False,홈리빙·디자인소품|테크·가전
u_3f11460088a0,익명의 서포터 8328,4,2,10,15,False,True,여행·레저
u_4396225258f4,익명의 서포터 1144,7,0,2,7,False,False,홈리빙·디자인소품
u_0916dc6dc976,익명의 서포터 6799,6,0,8,1,True,True,스포츠·모빌리티
u_294f4ff279a2,익명의 서포터 8319,4,3,36,5,False,True,출판
u_0dab68d27094,익명의 서포터 4892,8,7,13,7,False,False,스포츠·모빌리티|교육·키즈|출판
u_e00790db77b5,익명의 서포터 2435,3,5,2,3,False,True,여행·레저|스킨케어|테크·가전
u_ded707237aba,익명의 서포터 7936,8,1,6,11,False,True,테크·가전|여행·레저
u_e5860bab344b,익명의 서포터 9043,4,5,11,3,False,True,출판|반려동물
u_2afe4b3906ad,익명의 서포터 5273,8,0,7,7,False,True,푸드|반려동물|테크·가전
u_3c2bbc0b4b4a,익명의 서포터 3913,6,1,7,2,False,True,공연·컬쳐
u_bdae65eaac38,익명의 서포터 3827,5,8,17,5,False,True,여행·레저|반려동물
u_fea0a28335ba,익명의 서포터 5214,4,1,15,5,False,True,반려동물|교육·키즈
u_51341ddb5fb2,익명의 서포터 6247,5,1,4,5,False,True,테크·가전
u_662d8ef42ca9,익명의 서포터 607,6,3,21,1,False,True,반려동물|홈리빙·디자인소품|푸드
u_634409526e4a,익명의 서포터 8230,3,0,23,2,False,True,홈리빙·디자인소품
u_fd33a4a91eca,익명의 서포터 7214,7,1,13,24,True,False,여행·레저|출판|패션·잡화·뷰티
u_83ef9852772c,익명의 서포터 8618,1,3,1,21,False,True,패션·잡화·뷰티
u_42f2d95b7064,익명의 서포터 6718,5,0,10,5,False,True,테크·가전|교육·키즈|홈리빙·디자인소품
u_dcfc0ab02d62,익명의 서포터 2530,4,3,7,8,False,False,스킨케어
u_b39274cfc39b,익명의 서포터 7693,4,1,24,4,False,True,패션·잡화·뷰티
u_6ccaacea4173,익명의 서포터 6513,8,0,13,3,False,True,스포츠·모빌리티|반려동물
u_21e064ccaac4,익명의 서포터 5384,2,1,14,4,False,True,스킨케어|패션·잡화·뷰티
u_f481f43d1dbe,익명의 서포터 5189,2,3,7,6,False,True,스킨케어|푸드|반려동물
u_9f6a644b2624,익명의 서포터 1122,3,4,18,9,True,True,스킨케어|테크·가전|푸드|교육·키즈
u_4dad6547e4fc,익명의 서포터 7111,5,1,8,1,False,True,공연·컬쳐|출판|스포츠·모빌리티|패션·잡화·뷰티
u_5d856d048c8d,익명의 서포터 7270,4,1,5,6,False,True,패션·잡화·뷰티|홈리빙·디자인소품
u_a17732fae0ee,익명의 서포터 475,4,1,11,2,False,True,홈리빙·디자인소품|출판
u_ce9cb3f858df,익명의 서포터 5315,4,0,19,13,False,True,교육·키즈
u_6986112cb28f,익명의 서포터 4807,4,2,15,4,False,True,교육·키즈
u_e416f8721d91,익명의 서포터 2386,4,1,4,3,False,True,출판|반려동물|테크·가전
u_869b06052e7b,익명의 서포터 6752,8,2,4,2,True,True,공연·컬쳐|여행·레저
u_95547ada50ad,익명의 서포터 2951,6,3,19,0,True,True,여행·레저
u_df11e1607ca4,익명의 서포터 1294,6,5,19,4,False,True,홈리빙·디자인소품|공연·컬쳐
u_4628894f6e80,익명의 서포터 6268,7,3,35,6,False,True,여행·레저
u_720493084014,익명의 서포터 8154,3,0,16,1,True,True,여행·레저|공연·컬쳐
u_62f2e5d22c7c,익명의 서포터 3805,4,0,16,1,False,True,여행·레저|홈리빙·디자인소품
u_6a2bae9fff5a,익명의 서포터 7530,3,3,10,2,False,True,테크·가전|스포츠·모빌리티
u_b060cec11825,익명의 서포터 7623,6,2,16,7,False,True,스포츠·모빌리티|교육·키즈
u_669e51370804,익명의 서포터 8956,6,3,4,11,False,True,스포츠·모빌리티
u_b47f95fc6e50,익명의 서포터 9627,3,1,19,3,False,True,홈리빙·디자인소품|패션·잡화·뷰티|푸드|반려동물
u_201815cc0470,익명의 서포터 4950,5,1,8,5,False,True,스포츠·모빌리티|테크·가전|출판|푸드
u_26f15986b99f,익명의 서포터 7917,3,0,19,23,True,True,공연·컬쳐|테크·가전
u_9d826dbe7958,익명의 서포터 9371,6,3,7,2,False,True,패션·잡화·뷰티|스포츠·모빌리티|테크·가전
u_984d65bfd357,익명의 서포터 4838,7,2,9,0,False,True,출판|스킨케어|스포츠·모빌리티
u_c13108b89137,익명의 서포터 133,4,1,9,3,False,True,교육·키즈|테크·가전|출판
u_baa6a80de24a,익명의 서포터 3771,7,2,5,2,True,False,여행·레저|교육·키즈|테크·가전|스포츠·모빌리티
u_676c57941bdf,익명의 서포터 5773,6,3,8,1,False,True,여행·레저
u_2fa869f3f708,익명의 서포터 4107,3,2,5,1,True,True,공연·컬쳐|스포츠·모빌리티
u_f85db6279abf,익명의 서포터 646,4,2,6,5,False,True,스킨케어|홈리빙·디자인소품|패션·잡화·뷰티
u_d7e2f0097553,익명의 서포터 7223,7,2,1,12,True,True,스포츠·모빌리티
u_a69eed1af4c1,익명의 서포터 5978,5,3,6,1,False,True,교육·키즈|스킨케어
u_5d831c515bc9,익명의 서포터 4836,6,5,17,9,False,True,홈리빙·디자인소품|패션·잡화·뷰티
u_65482df9acce,익명의 서포터 6808,4,4,5,11,True,True,출판
u_4ff764c87dcd,익명의 서포터 8838,2,3,19,11,False,True,홈리빙·디자인소품|스포츠·모빌리티|공연·컬쳐
u_8f38b3f7710f,익명의 서포터 8222,5,1,6,9,False,True,출판|여행·레저
u_3b2bdc3eaff1,익명의 서포터 4211,6,2,14,10,False,True,스포츠·모빌리티|홈리빙·디자인소품
u_ad6ca92dadbf,익명의 서포터 5550,2,2,8,7,False,True,테크·가전|스포츠·모빌리티
u_050e5e16b044,익명의 서포터 7674,5,0,5,5,False,True,패션·잡화·뷰티
u_2c5fff5c3a22,익명의 서포터 2307,6,3,1,2,False,True,패션·잡화·뷰티
u_548348805ccb,익명의 서포터 9132,10,0,4,2,True,True,공연·컬쳐|테크·가전
u_c1907a6b3fd0,익명의 서포터 1480,6,0,3,4,False,True,출판
u_4cfaaa8f8844,익명의 서포터 4333,6,0,29,3,True,False,반려동물|교육·키즈
u_2c2954aa1627,익명의 서포터 4296,2,0,2,0,False,False,푸드|패션·잡화·뷰티|테크·가전|출판
u_867ca7faf567,익명의 서포터 3831,2,1,17,0,True,True,여행·레저|반려동물|출판|패션·잡화·뷰티
u_a1f17f64497e,익명의 서포터 9996,5,2,5,8,False,False,테크·가전|교육·키즈|여행·레저|출판
u_0ede830f64e1,익명의 서포터 1036,6,0,9,0,True,True,공연·컬쳐
u_5ac41318f36f,익명의 서포터 4952,4,1,5,1,False,True,스킨케어|테크·가전
u_70e6fcbdc07d,익명의 서포터 1912,3,3,10,1,False,True,스킨케어|반려동물
u_7269c71fcbab,익명의 서포터 4987,5,1,13,3,False,True,홈리빙·디자인소품|교육·키즈|스킨케어
u_fbe9b7cca930,익명의 서포터 1903,10,3,3,15,False,True,테크·가전
u_c8f712ad5ac3,익명의 서포터 3847,7,1,8,4,False,False,패션·잡화·뷰티
u_7019eab4bcfe,익명의 서포터 6368,2,2,15,2,False,True,푸드|홈리빙·디자인소품
u_4b6f3a8b352b,익명의 서포터 8851,3,3,8,1,False,True,테크·가전|출판
u_6410abaf3186,익명의 서포터 2532,7,0,8,8,False,True,반려동물|스킨케어
u_b0c6f4674382,익명의 서포터 4584,6,1,16,4,False,True,반려동물|패션·잡화·뷰티|푸드|테크·가전
u_32abbc42b912,익명의 서포터 3560,3,2,22,2,False,True,교육·키즈|반려동물
u_fa3c03500615,익명의 서포터 5943,3,3,14,0,True,True,테크·가전|푸드|공연·컬쳐
u_0293eb0165e5,익명의 서포터 993,8,3,8,10,False,True,패션·잡화·뷰티|반려동물|여행·레저|스킨케어
u_ddf65c97d094,익명의 서포터 7451,5,2,19,5,False,True,반려동물|스포츠·모빌리티|공연·컬쳐|패션·잡화·뷰티
u_6ccfd24b63a4,익명의 서포터 9784,7,2,30,1,True,True,패션·잡화·뷰티|스포츠·모빌리티
u_5deb383393f8,익명의 서포터 5465,6,2,9,8,False,True,교육·키즈|패션·잡화·뷰티
u_1a017ac65e63,익명의 서포터 9251,6,4,10,1,False,True,공연·컬쳐|홈리빙·디자인소품
u_ab428fc13204,익명의 서포터 9081,4,1,10,2,False,False,공연·컬쳐|패션·잡화·뷰티
u_df6668ae8eec,익명의 서포터 5384,3,0,1,7,False,True,공연·컬쳐|스킨케어|스포츠·모빌리티|여행·레저
u_2fbe1d9bbc03,익명의 서포터 47,5,7,13,3,False,True,홈리빙·디자인소품|스킨케어
u_5dd48be95ce8,익명의 서포터 2371,3,4,20,3,False,True,스포츠·모빌리티
u_947d855dfe95,익명의 서포터 4107,2,4,2,4,False,True,홈리빙·디자인소품|여행·레저
u_0d8d602d96ef,익명의 서포터 2160,4,4,5,5,False,True,홈리빙·디자인소품|패션·잡화·뷰티|교육·키즈
u_fc6be9c23bbe,익명의 서포터 3899,3,1,2,6,False,True,교육·키즈|반려동물
u_31e57335aef0,익명의 서포터 5305,3,2,15,3,True,True,여행·레저
u_56deeb4e7c4c,익명의 서포터 4348,7,6,11,1,False,True,교육·키즈|공연·컬쳐
u_550aa5407e23,익명의 서포터 6898,2,3,32,1,False,True,교육·키즈|공연·컬쳐
u_41afbe917ec8,익명의 서포터 1863,4,4,30,0,False,True,푸드
u_199ac994bb54,익명의 서포터 7345,2,0,4,15,False,True,패션·잡화·뷰티|푸드
u_fc47782afc81,익명의 서포터 9727,5,0,5,0,False,True,출판|여행·레저
u_0fee056b8fe5,익명의 서포터 3630,4,5,16,3,False,True,패션·잡화·뷰티|푸드|여행·레저
u_16ca20f299cb,익명의 서포터 4942,3,2,21,0,False,True,여행·레저|교육·키즈|푸드
u_9bf49326f81a,익명의 서포터 997,6,2,15,1,True,True,테크·가전|교육·키즈
u_3cfcacedff6f,익명의 서포터 6985,7,1,4,4,False,True,테크·가전|반려동물
u_aaa1ba6d477c,익명의 서포터 8033,5,0,23,4,False,True,스킨케어|패션·잡화·뷰티
u_df2fbedf8537,익명의 서포터 1324,4,5,6,9,False,True,테크·가전|패션·잡화·뷰티
u_534e45a1420d,익명의 서포터 1077,5,1,0,16,False,True,출판|스킨케어|홈리빙·디자인소품
u_83f10188f1f1,익명의 서포터 9591,0,5,13,3,True,False,홈리빙·디자인소품|출판
u_e85120b17b9e,익명의 서포터 5328,2,1,14,6,False,True,푸드
u_eea7d37f65fd,익명의 서포터 9788,7,1,11,19,False,False,반려동물
u_082714af83d0,익명의 서포터 8283,5,1,2,0,False,True,푸드|스포츠·모빌리티|테크·가전
u_e924bfebf259,익명의 서포터 7049,3,4,38,3,False,True,여행·레저
u_cd9b19debc80,익명의 서포터 9034,9,2,14,3,False,True,패션·잡화·뷰티|홈리빙·디자인소품
u_fbb22ac99b74,익명의 서포터 7399,4,10,10,2,False,True,공연·컬쳐|테크·가전
u_4fdc2cb0f7bb,익명의 서포터 5554,4,2,17,3,False,True,공연·컬쳐|테크·가전
u_a7daa7746eca,익명의 서포터 6533,0,0,16,5,True,True,테크·가전
u_98387c298363,익명의 서포터 1558,6,0,13,9,False,False,반려동물
u_1c1dc0610a9b,익명의 서포터 6993,5,1,10,17,False,True,출판
u_a620aac02c9c,익명의 서포터 4177,5,1,16,0,False,True,출판
u_33081f72f281,익명의 서포터 2501,4,2,12,2,True,True,출판
u_c644d2d552ee,익명의 서포터 7771,3,3,18,4,True,True,스킨케어
u_8c2db664915d,익명의 서포터 1399,5,3,24,4,False,True,패션·잡화·뷰티|홈리빙·디자인소품
u_ca37a63cb865,익명의 서포터 7076,6,0,7,2,True,True,패션·잡화·뷰티
u_f2bceb144669,익명의 서포터 6106,7,0,19,5,False,True,패션·잡화·뷰티
u_e496af04f1d2,익명의 서포터 983,5,3,17,2,False,True,홈리빙·디자인소품|여행·레저
u_6b0d4201d5f7,익명의 서포터 9203,1,3,24,9,False,True,여행·레저|푸드
u_037137b8afa5,익명의 서포터 6930,7,2,3,1,False,False,출판|패션·잡화·뷰티|테크·가전|반려동물
u_4536139ae680,익명의 서포터 9838,3,3,5,3,True,True,교육·키즈|출판
u_e2372626a3ba,익명의 서포터 5762,7,2,11,3,False,True,스포츠·모빌리티
u_3303ea1b1d8d,익명의 서포터 3486,5,0,18,4,False,True,패션·잡화·뷰티|스킨케어|여행·레저
u_1e2e3294c1d7,익명의 서포터 5737,5,1,22,23,False,True,홈리빙·디자인소품|푸드|스포츠·모빌리티|패션·잡화·뷰티
u_f4f872d68e15,익명의 서포터 4565,5,2,6,3,False,True,푸드|출판|패션·잡화·뷰티
u_f11cb5261aa7,익명의 서포터 7031,5,2,6,4,False,True,여행·레저|공연·컬쳐
u_0a1d21914de5,익명의 서포터 9122,6,2,1,18,False,True,푸드
u_354cfa603f3a,익명의 서포터 9978,5,3,8,3,False,True,교육·키즈
u_2a9e6ac93140,익명의 서포터 4478,3,4,9,0,False,True,스킨케어|스포츠·모빌리티|교육·키즈|홈리빙·디자인소품
u_fc27e1af79ec,익명의 서포터 2973,5,0,12,3,False,False,스포츠·모빌리티|반려동물|스킨케어|교육·키즈
u_45f21d984a2d,익명의 서포터 6567,5,4,14,3,False,True,홈리빙·디자인소품|스킨케어
u_4d364b56219b,익명의 서포터 2325,8,1,2,3,False,True,패션·잡화·뷰티
u_72a603e343b9,익명의 서포터 8692,3,1,6,0,False,True,스킨케어|교육·키즈|패션·잡화·뷰티
u_9d43eef3a9be,익명의 서포터 7433,3,1,3,9,False,True,공연·컬쳐|테크·가전|스킨케어
u_590e1c2ec140,익명의 서포터 2579,2,1,8,6,False,True,출판
u_e9a5fa381217,익명의 서포터 5315,4,4,24,0,False,True,출판|스포츠·모빌리티
u_22ddb568df94,익명의 서포터 2550,4,1,10,5,False,True,여행·레저|스킨케어|패션·잡화·뷰티|교육·키즈
u_ed387f3e679e,익명의 서포터 816,3,3,18,6,False,False,홈리빙·디자인소품
u_33a7fabcc861,익명의 서포터 6948,4,1,4,7,False,True,스킨케어|패션·잡화·뷰티|스포츠·모빌리티|테크·가전
u_02c96c612e50,익명의 서포터 6786,4,2,22,0,False,True,테크·가전|스킨케어|푸드
u_9b0f28da57a8,익명의 서포터 5656,4,10,9,8,False,True,스포츠·모빌리티|공연·컬쳐|여행·레저|패션·잡화·뷰티
u_41b1fb96db19,익명의 서포터 1817,5,4,14,3,False,True,반려동물
u_70dd644d3b64,익명의 서포터 8634,4,3,6,2,False,True,스포츠·모빌리티|스킨케어|푸드
u_a9e6488b2f9f,익명의 서포터 3613,6,3,11,8,False,True,스킨케어|스포츠·모빌리티|교육·키즈
u_b04bb0d22c2a,익명의 서포터 9820,0,2,3,4,False,True,반려동물
u_3fa7d6d6a2ca,익명의 서포터 126,3,2,5,2,False,True,교육·키즈
u_306bf490f1b3,익명의 서포터 3461,2,2,14,1,True,True,공연·컬쳐|출판
u_b86bc721fcf5,익명의 서포터 5376,4,0,27,3,False,True,홈리빙·디자인소품|출판|스킨케어
u_8eeea0f49c46,익명의 서포터 8150,2,2,13,8,False,False,패션·잡화·뷰티|교육·키즈
u_799259773fa4,익명의 서포터 2879,6,0,6,1,False,True,반려동물
u_7994614bc9ba,익명의 서포터 8726,3,2,23,9,False,False,홈리빙·디자인소품|테크·가전
u_413e88157269,익명의 서포터 1181,5,4,10,5,True,False,공연·컬쳐|여행·레저|스킨케어|반려동물
u_863a6c1046bf,익명의 서포터 7148,9,6,25,7,False,True,반려동물|교육·키즈
u_c62b82a98edc,익명의 서포터 9434,7,0,4,2,False,True,교육·키즈|푸드|홈리빙·디자인소품|반려동물
u_86667436a27d,익명의 서포터 4744,8,2,0,6,False,True,반려동물|스킨케어|테크·가전|여행·레저
u_eb903354195b,익명의 서포터 2816,4,3,12,12,False,True,패션·잡화·뷰티|테크·가전|교육·키즈|반려동물
u_729b629f1b5b,익명의 서포터 7156,4,3,27,15,False,True,여행·레저|테크·가전|출판|패션·잡화·뷰티
u_6153c60b69bd,익명의 서포터 7139,4,1,2,0,False,True,패션·잡화·뷰티|스포츠·모빌리티
u_7b5d4797e141,익명의 서포터 8585,3,1,9,1,False,True,여행·레저|반려동물
u_26330259b83c,익명의 서포터 5563,2,1,14,4,False,True,패션·잡화·뷰티|테크·가전|출판
u_185ffbff04dd,익명의 서포터 2755,1,3,3,2,False,True,공연·컬쳐|반려동물
u_62c99e1c58ae,익명의 서포터 8364,10,5,4,7,False,True,패션·잡화·뷰티
u_5722a8749ec9,익명의 서포터 5725,2,1,5,4,True,True,스킨케어|패션·잡화·뷰티|푸드|공연·컬쳐
u_ba0751513389,익명의 서포터 2420,3,0,14,10,False,True,출판
u_f8acf9209169,익명의 서포터 1685,3,2,5,11,False,True,공연·컬쳐
u_9f519ac42c3e,익명의 서포터 3233,6,1,5,4,False,True,홈리빙·디자인소품|출판
u_4753f41166ae,익명의 서포터 2903,5,0,7,10,False,True,홈리빙·디자인소품|스킨케어|공연·컬쳐|패션·잡화·뷰티
