date,campaign_id,category_name,product_type,detail_views,wish_adds,funding_count,comment_count,backed_amount,funding_amount_dod,participation_dod,signature_dod,comment_dod,wish_dod,total_funding_amount,participation_cnt,signature_cnt,comment_cnt,wish_cnt,detail_view_cnt,achievement_rate,daily_conversion_rate,cumulative_conversion_rate,title,maker_name,remaining_day,target_amount
2026-04-22,401384,반려동물,REWARD,106,6,0,0,19537,18529,0,0,0,6,522330,22,7,3,156,3936,26.1165,0.0,0.005589430894308943,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-04-23,401384,반려동물,REWARD,135,2,0,0,21331,20231,0,0,0,2,542561,22,7,3,158,4071,27.128049999999998,0.0,0.005404077622205846,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-04-24,401384,반려동물,REWARD,135,6,1,0,17120,16237,2,0,0,6,558798,24,7,3,164,4206,27.9399,0.014814814814814815,0.005706134094151213,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-04-25,401384,반려동물,REWARD,121,8,1,0,16791,15925,2,1,0,8,574723,26,8,3,172,4327,28.73615,0.01652892561983471,0.006008782066096603,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-04-26,401384,반려동물,REWARD,139,3,0,0,3897,3696,0,0,0,3,578419,26,8,3,175,4466,28.92095,0.0,0.005821764442454098,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-04-27,401384,반려동물,REWARD,163,5,0,0,24486,23223,0,0,0,5,601642,26,8,3,180,4629,30.0821,0.0,0.005616763879887665,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-04-28,401384,반려동물,REWARD,143,4,0,0,15111,14332,0,0,0,4,615974,26,8,3,184,4772,30.7987,0.0,0.005448449287510477,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-04-29,401384,반려동물,REWARD,124,4,1,0,23632,22413,2,0,0,4,638387,28,8,3,188,4896,31.91935,0.016129032258064516,0.005718954248366013,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-04-30,401384,반려동물,REWARD,177,4,2,0,22209,21064,3,0,0,4,659451,31,8,3,192,5073,32.97255,0.01694915254237288,0.006110782574413562,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-05-01,401384,반려동물,REWARD,146,6,0,0,12266,11633,0,0,0,6,671084,31,8,3,198,5219,33.5542,0.0,0.005939835217474612,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-05-02,401384,반려동물,REWARD,132,4,0,0,21664,20547,0,0,0,4,691631,31,8,3,202,5351,34.58155,0.0,0.005793309661745468,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-05-03,401384,반려동물,REWARD,142,5,0,1,13946,13227,0,0,1,5,704858,31,8,4,207,5493,35.2429,0.0,0.005643546331694884,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-05-04,401384,반려동물,REWARD,162,5,4,0,17773,16856,7,0,0,5,721714,38,8,4,212,5655,36.085699999999996,0.043209876543209874,0.006719717064544651,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-05-05,401384,반려동물,REWARD,107,7,0,0,17468,16567,0,1,0,7,738281,38,9,4,219,5762,36.914049999999996,0.0,0.006594932315168344,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-05-06,401384,반려동물,REWARD,169,5,0,0,14410,13667,0,0,0,5,751948,38,9,4,224,5931,37.5974,0.0,0.0064070139942674085,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-05-07,401384,반려동물,REWARD,172,8,0,0,25991,24650,0,1,0,8,776598,38,10,4,232,6103,38.8299,0.0,0.006226446010158938,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-05-08,401384,반려동물,REWARD,196,6,2,0,25639,24317,3,0,0,6,800915,41,10,4,238,6299,40.045750000000005,0.015306122448979591,0.006508969677726623,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-05-09,401384,반려동물,REWARD,219,9,1,0,28584,27110,2,1,0,9,828025,43,11,4,247,6518,41.40125,0.0091324200913242,0.006597115679656336,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-05-10,401384,반려동물,REWARD,295,12,0,1,33714,31975,-3,9,1,12,860000,40,20,5,259,6813,43.0,-0.010169491525423728,0.005871128724497285,산책이 편해지는 초경량 감성 리드줄,주식회사 메디비티,17,2000000.0
2026-03-28,394367,출판,PREORDER,287,4,3,0,171042,175975,4,1,0,4,175975,4,1,0,4,287,3.5195,0.013937282229965157,0.013937282229965157,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-03-29,394367,출판,PREORDER,212,4,3,0,135860,139778,4,1,0,4,315753,8,2,0,8,499,6.31506,0.018867924528301886,0.01603206412825651,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-03-30,394367,출판,PREORDER,257,2,2,2,121914,125430,3,1,2,2,441183,11,3,2,10,756,8.82366,0.011673151750972763,0.01455026455026455,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-03-31,394367,출판,PREORDER,215,1,0,0,99204,102065,0,0,0,1,543248,11,3,2,11,971,10.86496,0.0,0.01132852729145211,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-01,394367,출판,PREORDER,193,3,3,1,103051,106023,4,1,1,3,649271,15,4,3,14,1164,12.98542,0.02072538860103627,0.01288659793814433,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-02,394367,출판,PREORDER,180,2,0,1,108089,111206,0,1,1,2,760477,15,5,4,16,1344,15.209539999999999,0.0,0.011160714285714286,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-03,394367,출판,PREORDER,143,4,1,2,94621,97350,1,1,2,4,857827,16,6,6,20,1487,17.15654,0.006993006993006993,0.010759919300605245,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-04,394367,출판,PREORDER,117,4,2,1,56804,58442,3,1,1,4,916269,19,7,7,24,1604,18.32538,0.02564102564102564,0.011845386533665835,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-05,394367,출판,PREORDER,105,3,2,0,98333,101169,3,1,0,3,1017438,22,8,7,27,1709,20.34876,0.02857142857142857,0.012873025160912814,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-06,394367,출판,PREORDER,151,1,1,2,79300,81587,1,0,2,1,1099025,23,8,9,28,1860,21.9805,0.006622516556291391,0.012365591397849462,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-07,394367,출판,PREORDER,112,2,0,0,68404,70377,0,1,0,2,1169402,23,9,9,30,1972,23.38804,0.0,0.011663286004056795,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-08,394367,출판,PREORDER,126,2,0,0,111475,114690,0,1,0,2,1284092,23,10,9,32,2098,25.68184,0.0,0.0109628217349857,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-09,394367,출판,PREORDER,155,2,2,0,103961,106959,3,1,0,2,1391051,26,11,9,34,2253,27.82102,0.01935483870967742,0.01154016866400355,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-10,394367,출판,PREORDER,166,1,2,0,53391,54931,3,0,0,1,1445982,29,11,9,35,2419,28.91964,0.018072289156626505,0.011988424968995453,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-11,394367,출판,PREORDER,184,2,2,0,101168,104086,3,1,0,2,1550068,32,12,9,37,2603,31.00136,0.016304347826086956,0.012293507491356128,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-12,394367,출판,PREORDER,186,1,2,0,102661,105622,3,0,0,1,1655690,35,12,9,38,2789,33.1138,0.016129032258064516,0.01254930082466834,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-13,394367,출판,PREORDER,125,2,2,0,123008,126555,3,1,0,2,1782245,38,13,9,40,2914,35.6449,0.024,0.013040494166094716,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-14,394367,출판,PREORDER,186,2,3,1,86371,88862,4,1,1,2,1871107,42,14,10,42,3100,37.42214,0.021505376344086023,0.013548387096774193,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-15,394367,출판,PREORDER,255,5,1,0,91312,93945,1,2,0,5,1965052,43,16,10,47,3355,39.30104,0.00392156862745098,0.012816691505216096,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-16,394367,출판,PREORDER,166,2,1,0,153481,157907,1,1,0,2,2122959,44,17,10,49,3521,42.45918,0.006024096385542169,0.012496449872195399,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-17,394367,출판,PREORDER,178,4,2,0,141351,145427,3,1,0,4,2268386,47,18,10,53,3699,45.36772,0.016853932584269662,0.012706136793728035,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-04-18,394367,출판,PREORDER,303,6,3,0,176524,181614,3,2,0,6,2450000,50,20,10,59,4002,49.0,0.009900990099009901,0.01249375312343828,기록 습관을 만드는 감성 제로 다이어리,스튜디오 제로랩,-22,5000000.0
2026-03-28,394052,주변기기,PREORDER,1479,43,15,2,962841,977650,16,4,2,43,977650,16,4,2,43,1479,4.88825,0.010818120351588911,0.010818120351588911,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,주식회사 브레바,-29,20000000.0
2026-03-29,394052,주변기기,PREORDER,1074,23,17,0,1015574,1031194,18,2,0,23,2008844,34,6,2,66,2553,10.04422,0.01675977653631285,0.013317665491578536,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,주식회사 브레바,-29,20000000.0
2026-03-30,394052,주변기기,PREORDER,864,29,17,1,696337,707047,18,2,1,29,2715891,52,8,3,95,3417,13.579455000000001,0.020833333333333332,0.015218027509511267,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,주식회사 브레바,-29,20000000.0
2026-03-31,394052,주변기기,PREORDER,720,21,12,1,576608,585476,13,2,1,21,3301367,65,10,4,116,4137,16.506835,0.018055555555555554,0.015711868503746677,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,주식회사 브레바,-29,20000000.0
2026-04-01,394052,주변기기,PREORDER,616,22,8,0,626531,636167,9,2,0,22,3937534,74,12,4,138,4753,19.687669999999997,0.01461038961038961,0.015569114243635598,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,주식회사 브레바,-29,20000000.0
2026-04-02,394052,주변기기,PREORDER,792,18,8,0,521483,529503,9,2,0,18,4467037,83,14,4,156,5545,22.335185,0.011363636363636364,0.01496844003606853,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,주식회사 브레바,-29,20000000.0
2026-04-03,394052,주변기기,PREORDER,786,19,7,0,586208,595224,8,2,0,19,5062261,91,16,4,175,6331,25.311305,0.010178117048346057,0.014373716632443531,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,주식회사 브레바,-29,20000000.0
2026-04-04,394052,주변기기,PREORDER,524,19,10,1,438075,444813,11,2,1,19,5507074,102,18,5,194,6855,27.535369999999997,0.02099236641221374,0.01487964989059081,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,주식회사 브레바,-29,20000000.0
2026-04-05,394052,주변기기,PREORDER,672,16,8,0,639971,649814,9,1,0,16,6156888,111,19,5,210,7527,30.784440000000004,0.013392857142857142,0.014746911119968115,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,주식회사 브레바,-29,20000000.0
2026-04-06,394052,주변기기,PREORDER,593,16,13,0,572359,581162,14,1,0,16,6738050,125,20,5,226,8120,33.69025,0.023608768971332208,0.01539408866995074,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,주식회사 브레바,-29,20000000.0
2026-04-07,394052,주변기기,PREORDER,646,19,10,2,642137,652013,11,2,2,19,7390063,136,22,7,245,8766,36.950315,0.017027863777089782,0.015514487793748574,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,주식회사 브레바,-29,20000000.0
2026-04-08,394052,주변기기,PREORDER,793,21,11,0,661694,671871,12,2,0,21,8061934,148,24,7,266,9559,40.30967,0.015132408575031526,0.015482791086933779,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,주식회사 브레바,-29,20000000.0
2026-04-09,394052,주변기기,PREORDER,806,16,10,0,713916,724896,11,1,0,16,8786830,159,25,7,282,10365,43.93415,0.013647642679900745,0.015340086830680173,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,주식회사 브레바,-29,20000000.0
2026-04-10,394052,주변기기,PREORDER,1003,16,17,2,812164,824655,18,1,2,16,9611485,177,26,9,298,11368,48.057424999999995,0.01794616151545364,0.015570021111893033,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,주식회사 브레바,-29,20000000.0
2026-04-11,394052,주변기기,PREORDER,1395,27,13,2,973543,988515,12,2,2,27,10600000,189,28,11,325,12763,53.0,0.008602150537634409,0.014808430619760244,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,주식회사 브레바,-29,20000000.0
2026-03-28,397605,스킨케어,REWARD,306,15,5,1,510651,529520,6,2,1,15,529520,6,2,1,15,306,52.952,0.0196078431372549,0.0196078431372549,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-03-29,397605,스킨케어,REWARD,168,12,4,1,373978,387796,5,1,1,12,917316,11,3,2,27,474,91.7316,0.02976190476190476,0.023206751054852322,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-03-30,397605,스킨케어,REWARD,225,14,4,0,357812,371033,5,1,0,14,1288349,16,4,2,41,699,128.8349,0.022222222222222223,0.022889842632331903,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-03-31,397605,스킨케어,REWARD,202,12,5,0,418926,434405,6,1,0,12,1722754,22,5,2,53,901,172.2754,0.0297029702970297,0.0244173140954495,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-01,397605,스킨케어,REWARD,190,11,3,0,311733,323252,4,1,0,11,2046006,26,6,2,64,1091,204.60060000000001,0.021052631578947368,0.02383134738771769,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-02,397605,스킨케어,REWARD,197,14,3,1,247964,257126,4,1,1,14,2303132,30,7,3,78,1288,230.31320000000002,0.02030456852791878,0.023291925465838508,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-03,397605,스킨케어,REWARD,146,11,3,0,231447,239999,4,1,0,11,2543131,34,8,3,89,1434,254.3131,0.0273972602739726,0.023709902370990237,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-04,397605,스킨케어,REWARD,161,14,2,0,262305,271997,2,1,0,14,2815128,36,9,3,103,1595,281.5128,0.012422360248447204,0.0225705329153605,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-05,397605,스킨케어,REWARD,173,10,2,0,292743,303560,2,1,0,10,3118688,38,10,3,113,1768,311.8688,0.011560693641618497,0.021493212669683258,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-06,397605,스킨케어,REWARD,142,14,3,0,196811,204083,4,1,0,14,3322771,42,11,3,127,1910,332.2771,0.028169014084507043,0.02198952879581152,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-07,397605,스킨케어,REWARD,153,6,2,1,336405,348835,2,1,1,6,3671606,44,12,4,133,2063,367.1606,0.013071895424836602,0.021328162869607366,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-08,397605,스킨케어,REWARD,175,10,4,2,227536,235943,5,1,2,10,3907549,49,13,6,143,2238,390.7549,0.02857142857142857,0.021894548704200177,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-09,397605,스킨케어,REWARD,173,8,2,0,314126,325733,2,1,0,8,4233282,51,14,6,151,2411,423.3282,0.011560693641618497,0.021153048527581916,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-10,397605,스킨케어,REWARD,143,7,1,0,322217,334123,1,1,0,7,4567405,52,15,6,158,2554,456.7405,0.006993006993006993,0.020360219263899765,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-11,397605,스킨케어,REWARD,136,11,2,0,276694,286918,2,1,0,11,4854323,54,16,6,169,2690,485.4323,0.014705882352941176,0.020074349442379184,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-12,397605,스킨케어,REWARD,165,7,2,1,210108,217871,2,1,1,7,5072194,56,17,7,176,2855,507.21939999999995,0.012121212121212121,0.019614711033274956,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-13,397605,스킨케어,REWARD,163,7,2,0,238130,246929,2,1,0,7,5319123,58,18,7,183,3018,531.9123000000001,0.012269938650306749,0.019218025182239893,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-14,397605,스킨케어,REWARD,165,10,3,0,316969,328681,4,1,0,10,5647804,62,19,7,193,3183,564.7804,0.024242424242424242,0.019478479421929,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-15,397605,스킨케어,REWARD,165,9,1,1,226191,234549,1,1,1,9,5882353,63,20,8,202,3348,588.2353,0.006060606060606061,0.01881720430107527,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-16,397605,스킨케어,REWARD,158,9,2,0,226941,235326,2,1,0,9,6117679,65,21,8,211,3506,611.7678999999999,0.012658227848101266,0.018539646320593267,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-17,397605,스킨케어,REWARD,181,10,3,0,247532,256678,4,1,0,10,6374357,69,22,8,221,3687,637.4357,0.022099447513812154,0.01871440195280716,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
2026-04-18,397605,스킨케어,REWARD,167,8,1,1,189466,196467,1,1,1,8,6570824,70,23,9,229,3854,657.0824,0.005988023952095809,0.01816294758692268,피부의 기초 상태를 바꾸는 스마트 앰플+크림세트,주식회사 로컬랩,-13,1000000.0
